party,text,year,manifesto,sentence_num,sentence_id,predicted
cdu-csu,Wir unterstützen andere Länder beim Klimaschutz.,2025,cdu-csu_2025,560,cdu-csu_2025_560,7 - Environment
cdu-csu,Dabei setzen wir auf Technologie- und Wissenstransfer mit Innovationen „Made in Germany“. - 21 -  Klimaschutz ganzheitlich denken.,2025,cdu-csu_2025,561,cdu-csu_2025_561,17 - Technology
cdu-csu,Klimaschutz und Klimaanpassung sind zwei Seiten einer Medaille.,2025,cdu-csu_2025,562,cdu-csu_2025_562,7 - Environment
cdu-csu,In allen Bereichen unseres gesellschaftlichen Lebens müssen wir uns an die sich ändernden Bedingungen anpassen.,2025,cdu-csu_2025,563,cdu-csu_2025_563,98 - Non-thematic
cdu-csu,Das gilt etwa für den Städtebau und den Gesundheitssektor.,2025,cdu-csu_2025,564,cdu-csu_2025_564,1 - Macroeconomics
cdu-csu,Klimaanpassung ist Grundvoraussetzung.,2025,cdu-csu_2025,565,cdu-csu_2025_565,7 - Environment
cdu-csu,Der nachhaltige Umgang mit dem Klimawandel ist stets im Einklang mit der Emissionsreduktion und einer Kohlenstoffkreislaufführung zu sehen.,2025,cdu-csu_2025,566,cdu-csu_2025_566,7 - Environment
cdu-csu,"Klimaanpassung ist Querschnittsaufgabe und tut gut daran, auf naturbasierte Lösungen zu setzen, die die Landschaft widerstandsfähiger und damit sicherer machen.",2025,cdu-csu_2025,567,cdu-csu_2025_567,7 - Environment
cdu-csu,Das ist auch im Hinblick auf Hochwasserschutz umzusetzen.,2025,cdu-csu_2025,568,cdu-csu_2025_568,7 - Environment
cdu-csu,Klimaschutz wird vor Ort gemacht.,2025,cdu-csu_2025,569,cdu-csu_2025_569,7 - Environment
cdu-csu,Unsere Kommunen verantworten vielfach die Umsetzung der Maßnahmen für Klimaschutz und Klimaanpassung.,2025,cdu-csu_2025,570,cdu-csu_2025_570,7 - Environment
cdu-csu,"Für mehr Synergien stärken wir die Partnerschaft von Bund, Ländern und Kommunen und klären die langfristige Finanzierung.",2025,cdu-csu_2025,571,cdu-csu_2025_571,17 - Technology
cdu-csu,Emissionshandel richtig umsetzen Der Emissionshandel kann mehr.,2025,cdu-csu_2025,572,cdu-csu_2025_572,7 - Environment
cdu-csu,"Richtig umgesetzt, ist er als marktwirtschaftliches Instrument in der Lage, die Emissionsmenge effizient zu begrenzen und das Klima bestmöglich zu schützen.",2025,cdu-csu_2025,573,cdu-csu_2025_573,7 - Environment
cdu-csu,Die CO2-Bepreisung bauen wir im Instrumentenmix zum Leitinstrument aus und geben deren Einnahmen an Verbraucher und Wirtschaft zurück.,2025,cdu-csu_2025,574,cdu-csu_2025_574,7 - Environment
cdu-csu,"Der Markt soll darüber entscheiden, wo und wie Emissionen vermieden werden.",2025,cdu-csu_2025,575,cdu-csu_2025_575,1 - Macroeconomics
cdu-csu,"Das ist unser Weg: CO2 einsparen, wo es am effizientesten ist.",2025,cdu-csu_2025,576,cdu-csu_2025_576,7 - Environment
cdu-csu,Emissionshandel international voranbringen.,2025,cdu-csu_2025,577,cdu-csu_2025_577,7 - Environment
cdu-csu,Wir wollen ihn in der EU durch schrittweise Einbeziehung aller Sektoren mit ihren energiebedingten Emissionen als zentrales Klimainstrument stärken.,2025,cdu-csu_2025,578,cdu-csu_2025_578,7 - Environment
cdu-csu,Globale Herausforderungen brauchen globale Partnerschaften.,2025,cdu-csu_2025,579,cdu-csu_2025_579,19.1 - International Affairs
cdu-csu,Auf dem Weg zu international vergleichbaren Standards setzen wir auf Kooperationen wie Klima- und Energiepartnerschaften und den Schutz vor Verlagerungen von CO2-Emissionen.,2025,cdu-csu_2025,580,cdu-csu_2025_580,7 - Environment
cdu-csu,Kohlenstoffmärkte für den internationalen Handel von Emissionsminderungen unterstützen und nutzen wir.,2025,cdu-csu_2025,581,cdu-csu_2025_581,7 - Environment
cdu-csu,CO2-Kreislaufwirtschaft etablieren.,2025,cdu-csu_2025,582,cdu-csu_2025_582,7 - Environment
cdu-csu,Wir setzen auf eine umfassende CO2-Kreislaufwirtschaft mit natürlicher und technischer CO2-Nutzung und Speicherung.,2025,cdu-csu_2025,583,cdu-csu_2025_583,7 - Environment
cdu-csu,"Wir schaffen die notwendigen Rahmenbedingungen, um Carbon Capture and Utilization (CCU), Carbon Capture and Storage (CCS) und Direct Air Capture (DACCS) sowie die erforderliche Transportinfrastruktur zu ermöglichen.",2025,cdu-csu_2025,584,cdu-csu_2025_584,10 - Transportation
cdu-csu,Für mehr Klimaeffizienz.,2025,cdu-csu_2025,585,cdu-csu_2025_585,7 - Environment
cdu-csu,Investitionen in Klimatechnologien und Energieeffizienz sollen künftig steuerlich deutlich schneller und besser abgesetzt werden können.,2025,cdu-csu_2025,586,cdu-csu_2025_586,8 - Energy
cdu-csu,Menschen entlasten.,2025,cdu-csu_2025,587,cdu-csu_2025_587,13 - Social Welfare
cdu-csu,"Um Verbraucher und Unternehmen schnell und effizient mit einem sozialen Ausgleich zu entlasten, schaffen wir einen Klimabonus.",2025,cdu-csu_2025,588,cdu-csu_2025_588,7 - Environment
cdu-csu,Wir reduzieren mit den CO2-Einnahmen zuerst die Stromsteuer und Netzentgelte.,2025,cdu-csu_2025,589,cdu-csu_2025_589,7 - Environment
cdu-csu,"Höhere Belastungen durch steigende CO2-Abgaben müssen auch zu höheren Entlastungen führen. - 22 - Ressourcen nachhaltig nutzen Unser Auftrag ist, mit den uns gegebenen Ressourcen schonend und effizient umzugehen.",2025,cdu-csu_2025,590,cdu-csu_2025_590,7 - Environment
cdu-csu,"Es geht um unsere wirtschaftliche Souveränität, Nachhaltigkeit und Generationengerechtigkeit, um unseren Lebensstil und Wohlstand.",2025,cdu-csu_2025,591,cdu-csu_2025_591,1 - Macroeconomics
cdu-csu,Wir denken in Kreisläufen und reduzieren den Ressourcenverbrauch.,2025,cdu-csu_2025,592,cdu-csu_2025_592,1 - Macroeconomics
cdu-csu,"Wirtschaften ja, aber nachhaltig.",2025,cdu-csu_2025,593,cdu-csu_2025_593,1 - Macroeconomics
cdu-csu,Wir wollen eine verantwortungsvolle Kreislaufwirtschaft.,2025,cdu-csu_2025,594,cdu-csu_2025_594,7 - Environment
cdu-csu,"Unsere Aufgabe ist es, Stoffkreisläufe zu schließen – bei Stoffen, aber auch bei Wasser, Wärme oder Kohlenstoff.",2025,cdu-csu_2025,595,cdu-csu_2025_595,7 - Environment
cdu-csu,Gleichzeitig stärken wir die „Shared Economy“.,2025,cdu-csu_2025,596,cdu-csu_2025_596,1 - Macroeconomics
cdu-csu,Technologie- und materialoffen recyceln.,2025,cdu-csu_2025,597,cdu-csu_2025_597,17 - Technology
cdu-csu,"Dazu bauen wir rechtliche Hemmnisse ab, setzen auf Modularität und innovatives Produktdesign und ermöglichen einen breiten Technologiemix.",2025,cdu-csu_2025,598,cdu-csu_2025_598,17 - Technology
cdu-csu,"Umweltschutz gemeinsam machen Umweltpolitik bedeutet für uns, Wasser, Boden und Luft in den Blick zu nehmen und unsere Biodiversität zu schützen.",2025,cdu-csu_2025,599,cdu-csu_2025_599,7 - Environment
cdu-csu,"Der Erhalt der natürlichen Lebensgrundlagen, von Lebensräumen und Arten ist von zentraler Bedeutung.",2025,cdu-csu_2025,600,cdu-csu_2025_600,7 - Environment
cdu-csu,Arten und Lebensräume erhalten.,2025,cdu-csu_2025,601,cdu-csu_2025_601,7 - Environment
cdu-csu,Wir schützen bedrohte Arten und deren Lebensräume.,2025,cdu-csu_2025,602,cdu-csu_2025_602,7 - Environment
cdu-csu,Hierfür werten wir Schutzgebiete qualitativ auf und stärken die Vernetzung der Lebensräume.,2025,cdu-csu_2025,603,cdu-csu_2025_603,7 - Environment
cdu-csu,"Moderner Artenschutz erfordert eine regelmäßige Überprüfung der geltenden Schutzvorschriften, damit das Gleichgewicht der Arten gewahrt bleibt.",2025,cdu-csu_2025,604,cdu-csu_2025_604,7 - Environment
cdu-csu,Moore schützen und wiedervernässen.,2025,cdu-csu_2025,605,cdu-csu_2025_605,7 - Environment
cdu-csu,Moore sind unverzichtbare CO2-Senken.,2025,cdu-csu_2025,606,cdu-csu_2025_606,7 - Environment
cdu-csu,Wir wollen den Schutz der Moore gemeinsam mit den Grundstückseigentümern intensivieren und Anreize für Wiedervernässungsprojekte geben.,2025,cdu-csu_2025,607,cdu-csu_2025_607,7 - Environment
cdu-csu,Leben von und mit dem Meer.,2025,cdu-csu_2025,608,cdu-csu_2025_608,7 - Environment
cdu-csu,"Wir erhalten Meere als widerstandsfähige Ökosysteme und ermöglichen eine integrierte, naturverträgliche Nutzung für Transport, Energie und Militär.",2025,cdu-csu_2025,609,cdu-csu_2025_609,7 - Environment
cdu-csu,Gleiches gilt für das Fangen von Fischen und Meeresfrüchten.,2025,cdu-csu_2025,610,cdu-csu_2025_610,7 - Environment
cdu-csu,Meere richtig schützen.,2025,cdu-csu_2025,611,cdu-csu_2025_611,7 - Environment
cdu-csu,"Wir machen uns dafür stark, dass die Meeresschutzabkommen weiterentwickelt werden.",2025,cdu-csu_2025,612,cdu-csu_2025_612,7 - Environment
cdu-csu,Ein besonderes Anliegen ist uns der Kampf gegen die Verschmutzung der Meere sowie gegen Munitionsaltlasten in der Nord- und Ostsee.,2025,cdu-csu_2025,613,cdu-csu_2025_613,8 - Energy
cdu-csu,Hochwasser- und Küstenschutz schützt Leben.,2025,cdu-csu_2025,614,cdu-csu_2025_614,7 - Environment
cdu-csu,"Um die Menschen in gefährdeten Regionen zu schützen, hat für uns der Küsten- und Hochwasserschutz Priorität.",2025,cdu-csu_2025,615,cdu-csu_2025_615,7 - Environment
cdu-csu,Wir wollen weg von der Ausgleichspflicht für Maßnahmen des Küsten- und Hochwasserschutzes.,2025,cdu-csu_2025,616,cdu-csu_2025_616,7 - Environment
cdu-csu,Für eine Pflichtversicherung.,2025,cdu-csu_2025,617,cdu-csu_2025_617,3 - Health
cdu-csu,Extremwetter-Ereignisse nehmen in Deutschland stark zu.,2025,cdu-csu_2025,618,cdu-csu_2025_618,7 - Environment
cdu-csu,Eine flächendeckende Pflichtversicherung für Elementarschäden ist die richtige finanzielle Schadensvorsorge.,2025,cdu-csu_2025,619,cdu-csu_2025_619,1 - Macroeconomics
cdu-csu,Wir werden sie deshalb einführen und so die Lasten im Sinne der Steuerzahler gerecht verteilen.  Ökosystemleistungen honorieren.,2025,cdu-csu_2025,620,cdu-csu_2025_620,1 - Macroeconomics
cdu-csu,"Wir unterstützen Land- und Forstwirte, Waldbesitzer, Jäger und Fischer dabei, die Ökosysteme und ihre Leistungen zu erhalten.",2025,cdu-csu_2025,621,cdu-csu_2025_621,7 - Environment
cdu-csu,"Ein Ansatz ist der Naturschutz auf Zeit, der im Einklang mit allen Nutzergruppen aufgesetzt wird. - 23 -  Wasser als höchstes Gut.",2025,cdu-csu_2025,622,cdu-csu_2025_622,7 - Environment
cdu-csu,Dafür erhöhen wir das Bewusstsein und sorgen mit den Ländern und Kommunen für einen guten ökologischen Zustand unserer Gewässer.,2025,cdu-csu_2025,623,cdu-csu_2025_623,7 - Environment
cdu-csu,"Unsere hochwertigen und wertvollen Trink-, Mineral-, Heil- und Grundwasservorkommen schützen wir besonders.",2025,cdu-csu_2025,624,cdu-csu_2025_624,7 - Environment
cdu-csu,"Unser Augenmerk gilt dabei besonders Regionen, die zunehmend von Trockenheit betroffen sind.",2025,cdu-csu_2025,625,cdu-csu_2025_625,7 - Environment
cdu-csu,Für eine sichere Ver- und Entsorgung nutzen wir auch digitale Lösungen.,2025,cdu-csu_2025,626,cdu-csu_2025_626,7 - Environment
cdu-csu,Zur Reinhaltung unserer Gewässer setzen wir auf das Verursacherprinzip.,2025,cdu-csu_2025,627,cdu-csu_2025_627,7 - Environment
cdu-csu,Flächen besser nutzen.,2025,cdu-csu_2025,628,cdu-csu_2025_628,7 - Environment
cdu-csu,Wir nutzen Flächen an Land und Gewässer nachhaltig.,2025,cdu-csu_2025,629,cdu-csu_2025_629,7 - Environment
cdu-csu,"Dazu reduzieren wir die Flächenversiegelung, unterstützen die kluge Flächennutzung durch Doppel- und Mehrfachnutzungen und verbessern die Ausgleichsmaßnahmen.",2025,cdu-csu_2025,630,cdu-csu_2025_630,7 - Environment
cdu-csu,Hier braucht es innovative Ansätze.,2025,cdu-csu_2025,631,cdu-csu_2025_631,98 - Non-thematic
cdu-csu,Per- und polyfluorierte Chemikalien (PFAS) nicht grundsätzlich verbieten.,2025,cdu-csu_2025,632,cdu-csu_2025_632,4 - Agriculture
cdu-csu,Wir schützen Gesundheit und Umwelt und sichern zudem die Verfügbarkeit notwendiger Chemikalien.,2025,cdu-csu_2025,633,cdu-csu_2025_633,7 - Environment
cdu-csu,Dafür verfolgen wir einen risikobasierten Ansatz.,2025,cdu-csu_2025,634,cdu-csu_2025_634,1 - Macroeconomics
cdu-csu,"Pauschalverbote von aktuell nicht austauschbaren Stoffen, die für unsere Gesundheit, unsere Daseinsvorsorge und auch für unser Wirtschaften elementar sind, lehnen wir ab.",2025,cdu-csu_2025,635,cdu-csu_2025_635,7 - Environment
cdu-csu,Wir investieren stattdessen in die Forschung für Ersatzstoffe und geschlossene Kreisläufe.,2025,cdu-csu_2025,636,cdu-csu_2025_636,8 - Energy
cdu-csu,Umweltkriminalität ist kein Kavaliersdelikt.,2025,cdu-csu_2025,637,cdu-csu_2025_637,7 - Environment
cdu-csu,"Umweltverschmutzung, illegaler Tierhandel, illegale Tötung und Qual von Tieren sind Straftaten, die genauso konsequent bestraft werden müssen.",2025,cdu-csu_2025,638,cdu-csu_2025_638,12 - Law and Crime
cdu-csu,Die Regeln für den Handel mit internationalen Umwelt- und Klimazertifikaten entwickeln wir weiter.,2025,cdu-csu_2025,639,cdu-csu_2025_639,7 - Environment
cdu-csu,Endlagersuche vorantreiben.,2025,cdu-csu_2025,640,cdu-csu_2025_640,8 - Energy
cdu-csu,Den Prozess der Endlagersuche beschleunigen wir durch Anpassungen und schließen geologisch ungeeignete Regionen schneller aus.,2025,cdu-csu_2025,641,cdu-csu_2025_641,8 - Energy
cdu-csu,"Ja zu Forschung, Innovationen und neuen Technologien Unser Plan: Mit Innovationen und Technologien durchstarten.",2025,cdu-csu_2025,642,cdu-csu_2025_642,17 - Technology
cdu-csu,Lust auf Unternehmertum machen.,2025,cdu-csu_2025,643,cdu-csu_2025_643,1 - Macroeconomics
cdu-csu,Potenziale der Digitalisierung und Künstlichen Intelligenz heben.,2025,cdu-csu_2025,644,cdu-csu_2025_644,17 - Technology
cdu-csu,Daten besser nutzen.,2025,cdu-csu_2025,645,cdu-csu_2025_645,17 - Technology
cdu-csu,"Mit Innovationen und Technologien durchstarten Die öffentliche Debatte kreist oft um die Frage, wie wir in Deutschland leben wollen.",2025,cdu-csu_2025,646,cdu-csu_2025_646,17 - Technology
cdu-csu,"Wir müssen aber vor allem die Frage beantworten, wovon wir künftig leben wollen.",2025,cdu-csu_2025,647,cdu-csu_2025_647,99 - Other
cdu-csu,Wir brauchen eine Hightech-Agenda für Deutschland.,2025,cdu-csu_2025,648,cdu-csu_2025_648,17 - Technology
cdu-csu,"Denn Investitionen in Forschung, Innovationen, Technologien und Transfer (FITT) sind der Schlüssel zu einer wettbewerbsfähigen - 24 - Wirtschaft mit gut bezahlten Arbeitsplätzen.",2025,cdu-csu_2025,649,cdu-csu_2025_649,1 - Macroeconomics
cdu-csu,"Wir sorgen dafür, dass sich unsere hervorragende Forschungslandschaft wieder mehr auszahlt.",2025,cdu-csu_2025,650,cdu-csu_2025_650,17 - Technology
cdu-csu,"Wir stärken Hochschulen und Forschungseinrichtungen, Startups und junge Technologieunternehmen in allen Regionen, damit Ausgründungen und der Transfer hin zu marktfähigen Lösungen besser gelingen. „Made in Germany“ muss ein Qualitätssiegel für Spitzentechnologie sein.",2025,cdu-csu_2025,651,cdu-csu_2025_651,17 - Technology
cdu-csu,Wir werden die größtmögliche Anhebung der Leistungs- und Wettbewerbsfähigkeit des Forschungs- und Innovationsstandorts Deutschland wieder zu einem prioritären gesamtstaatlichen Ziel machen.,2025,cdu-csu_2025,652,cdu-csu_2025_652,17 - Technology
cdu-csu,Deutschland fit machen für die Zukunft.,2025,cdu-csu_2025,653,cdu-csu_2025_653,98 - Non-thematic
cdu-csu,"Wir legen ein schlagkräftiges Programm für Forschung, Innovationen, Technologien, Transfer und Entrepreneurship vor – eine Hightech-Agenda für Deutschland.",2025,cdu-csu_2025,654,cdu-csu_2025_654,17 - Technology
cdu-csu,Innovations- und Technologiestandort stärken.,2025,cdu-csu_2025,655,cdu-csu_2025_655,17 - Technology
cdu-csu,Wir wollen Deutschland als Kompetenzzentrum und Innovationsstandort für Zukunftstechnologien entwickeln.,2025,cdu-csu_2025,656,cdu-csu_2025_656,17 - Technology
cdu-csu,"Das gilt sowohl für bereits etablierte Bereiche wie Luft- und Raumfahrt als auch für neue Technologien wie zum Beispiel Quantencomputing, KI, Fusionsenergie, Biotechnologie, Batteriezellen und Mikroelektronik.",2025,cdu-csu_2025,657,cdu-csu_2025_657,17 - Technology
cdu-csu,Wir werden eine neue ambitionierte Raumfahrtstrategie verfolgen.,2025,cdu-csu_2025,658,cdu-csu_2025_658,17 - Technology
cdu-csu,EU-Projekte voranbringen.,2025,cdu-csu_2025,659,cdu-csu_2025_659,19.2 - European Integration
cdu-csu,Die Projekte der EU „Important Project of Common European Interest“ (IPCEI) oder der „European Chips Act“ dienen der Wettbewerbsfähigkeit der gesamten EU und damit auch Deutschlands.,2025,cdu-csu_2025,660,cdu-csu_2025_660,19.2 - European Integration
cdu-csu,Wir bekennen uns zu diesen wichtigen Förderinstrumenten und deren möglichst wirkungsvollen Einsatz in Deutschland.,2025,cdu-csu_2025,661,cdu-csu_2025_661,1 - Macroeconomics
cdu-csu,Innovationsfreiheitsgesetz für mehr Forschungsfreiräume schaffen.,2025,cdu-csu_2025,662,cdu-csu_2025_662,17 - Technology
cdu-csu,Wir wollen der Forschung mehr Freiheit geben und von einer zu kleinteiligen Förderbürokratie befreien.,2025,cdu-csu_2025,663,cdu-csu_2025_663,17 - Technology
cdu-csu,Dazu novellieren wir das Wissenschaftsfreiheitsgesetz.,2025,cdu-csu_2025,664,cdu-csu_2025_664,17 - Technology
cdu-csu,Dieses wird auch auf alle gemeinnützigen und mehrheitlich staatlich finanzierten Forschungseinrichtungen Anwendung finden.,2025,cdu-csu_2025,665,cdu-csu_2025_665,17 - Technology
cdu-csu,"Zudem setzen wir auf den erleichterten Transfer von Forschungsergebnissen, Vorfahrt für Ausgründungen und verbesserte Rahmenbedingungen für die Kooperation mit regionalen Partnern aus Mittelstand, Startups und öffentlichen Einrichtungen.",2025,cdu-csu_2025,666,cdu-csu_2025_666,17 - Technology
cdu-csu,Grundlagenforschung ausbauen.,2025,cdu-csu_2025,667,cdu-csu_2025_667,6 - Education
cdu-csu,Deutschland verfügt über eine weltweit beachtete Grundlagenforschung.,2025,cdu-csu_2025,668,cdu-csu_2025_668,6 - Education
cdu-csu,Diese Stärke bauen wir aus und räumen der erkenntnisgetriebenen Grundlagenforschung mehr Gewicht im Haushalt ein.,2025,cdu-csu_2025,669,cdu-csu_2025_669,17 - Technology
cdu-csu,Forschung aus einem Guss.,2025,cdu-csu_2025,670,cdu-csu_2025_670,6 - Education
cdu-csu,Die steuerliche Forschungszulage entwickeln wir als niedrigschwelliges Instrument weiter.,2025,cdu-csu_2025,671,cdu-csu_2025_671,17 - Technology
cdu-csu,Wir bündeln die Forschungsförderung des Bundes.,2025,cdu-csu_2025,672,cdu-csu_2025_672,6 - Education
cdu-csu,Zudem beseitigen wir Doppelstrukturen und mehrfache Federführungen in der Regierung.,2025,cdu-csu_2025,673,cdu-csu_2025_673,98 - Non-thematic
cdu-csu,Mittelstand mehr berücksichtigen.,2025,cdu-csu_2025,674,cdu-csu_2025_674,1 - Macroeconomics
cdu-csu,Wir vereinfachen für kleine und mittlere Unternehmen den Zugang zu Forschungs- und Innovationsprogrammen des Bundes.,2025,cdu-csu_2025,675,cdu-csu_2025_675,17 - Technology
cdu-csu,Bürokratie führen wir auf ein absolutes Minimum zurück.,2025,cdu-csu_2025,676,cdu-csu_2025_676,98 - Non-thematic
cdu-csu,"Das Zentrale Innovationsprogramm Mittelstand (ZIM) stärken wir ebenso wie die Industrielle Gemeinschaftsforschung (IGF), das Programm Innovationskompetenz INNO-KOM und KMU-innovativ.",2025,cdu-csu_2025,677,cdu-csu_2025_677,17 - Technology
cdu-csu,Angewandte und industrienahe Forschung stärken.,2025,cdu-csu_2025,678,cdu-csu_2025_678,17 - Technology
cdu-csu,"Wir beenden die aktuelle Diskriminierung des Forschungsmittelstands, der nicht zu den großen außeruniversitären Forschungseinrichtungen gehört.",2025,cdu-csu_2025,679,cdu-csu_2025_679,17 - Technology
cdu-csu,"Das Besserstellungsverbot für gemeinnützige Forschungseinrichtungen beseitigen wir, damit sie leichter qualifiziertes Personal gewinnen - 25 - können.",2025,cdu-csu_2025,680,cdu-csu_2025_680,17 - Technology
cdu-csu,"So geben wir vor allem der angewandten und industrienahen Forschung die Freiheit, die sie für ihre internationale Wettbewerbsfähigkeit braucht.",2025,cdu-csu_2025,681,cdu-csu_2025_681,17 - Technology
cdu-csu,Neue Champions „Made in Germany“.,2025,cdu-csu_2025,682,cdu-csu_2025_682,98 - Non-thematic
cdu-csu,"Wir wollen mehr Startup-Gründungen aus der Spitzenforschung, die sich zu globalen Marktführern entwickeln.",2025,cdu-csu_2025,683,cdu-csu_2025_683,17 - Technology
